X,Y,Z,tempo,altura_mare,profundidade_corrigida
692383.7277,9272256.652,-0.6,12:07:17,0.2,-0.4
692382.8845,9272256.813,-0.6,12:07:18,0.4,-0.2
692382.8845,9272256.813,-0.6,12:07:19,0.3,-0.3
692380.3513,9272256.294,-0.6,12:07:20,0.3,-0.3
692379.5068,9272256.086,-0.6,12:07:21,0.3,-0.3
692379.0856,9272256.299,-0.6,12:07:22,0.4,-0.2
692378.2419,9272256.301,-0.6,12:07:23,0.3,-0.3
692377.3973,9272256.093,-0.6,12:07:24,0.3,-0.3
692376.9742,9272255.726,-0.6,12:07:25,0.2,-0.4
692376.9723,9272255.198,-0.6,12:07:26,0.1,-0.5
692376.1273,9272254.832,-0.6,12:07:27,0.2,-0.4
692374.4389,9272254.627,-0.6,12:07:28,0.4,-0.2
692374.0152,9272254.101,-0.6,12:07:29,0.4,-0.2
692373.1727,9272254.473,-0.6,12:07:30,0.2,-0.4
692371.907,9272254.478,-0.6,12:07:31,0.2,-0.4
692371.0638,9272254.639,-0.6,12:07:32,0.3,-0.3
692370.222,9272255.222,-0.6,12:07:33,0.4,-0.2
692368.9569,9272255.385,-0.6,12:07:34,0.1,-0.5
692368.1139,9272255.598,-0.6,12:07:35,0.4,-0.2
692368.1139,9272255.598,-0.6,12:07:36,0.3,-0.3
692364.3187,9272256.139,-0.6,12:07:37,0.2,-0.4
692363.0524,9272255.985,-0.6,12:07:38,0.4,-0.2
692361.7873,9272256.148,-0.6,12:07:39,0.3,-0.3
692360.9443,9272256.362,-0.6,12:07:40,0.3,-0.3
692360.1005,9272256.365,-0.6,12:07:41,0.2,-0.4
692359.2572,9272256.526,-0.6,12:07:42,0.3,-0.3
692358.4135,9272256.529,-0.6,12:07:43,0.3,-0.3
692357.1485,9272256.744,-0.6,12:07:44,0.3,-0.3
692357.1485,9272256.744,-0.6,12:07:45,0.4,-0.2
692355.0409,9272257.279,-0.6,12:07:46,0.4,-0.2
692354.1978,9272257.493,-0.6,12:07:47,0.4,-0.2
692353.7759,9272257.494,-0.6,12:07:48,0.2,-0.4
692352.9334,9272257.866,-0.6,12:07:49,0.2,-0.4
692352.0884,9272257.5,-0.6,12:07:50,0.3,-0.3
692351.2459,9272257.872,-0.6,12:07:51,0.3,-0.3
692351.2459,9272257.872,-0.6,12:07:52,0.3,-0.3
692350.4021,9272257.875,-0.6,12:07:53,0.2,-0.4
692350.4021,9272257.875,-0.6,12:07:54,0.3,-0.3
692350.4021,9272257.875,-0.6,12:07:55,0.4,-0.2
692350.4026,9272258.033,-0.6,12:07:56,0.2,-0.4
692350.4021,9272257.875,-0.6,12:07:57,0.4,-0.2
692350.4013,9272257.664,-0.6,12:07:58,0.2,-0.4
692350.4013,9272257.664,-0.6,12:07:59,0.4,-0.2
692350.4013,9272257.664,-0.6,12:08:00,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:01,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:02,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:03,0.4,-0.2
692350.3995,9272257.137,-0.6,12:08:04,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:05,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:06,0.4,-0.2
692350.3995,9272257.137,-0.6,12:08:07,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:08,0.1,-0.5
692350.3995,9272257.137,-0.6,12:08:09,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:10,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:11,0.1,-0.5
692350.3995,9272257.137,-0.6,12:08:12,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:13,0.1,-0.5
692350.3995,9272257.137,-0.6,12:08:14,0.1,-0.5
692350.3995,9272257.137,-0.6,12:08:15,0.4,-0.2
692350.3995,9272257.137,-0.6,12:08:16,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:17,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:18,0.1,-0.5
692350.3995,9272257.137,-0.6,12:08:19,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:20,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:21,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:22,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:23,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:24,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:25,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:26,0.4,-0.2
692350.3995,9272257.137,-0.6,12:08:27,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:28,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:29,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:30,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:31,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:32,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:33,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:34,0.4,-0.2
692350.3995,9272257.137,-0.6,12:08:35,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:36,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:37,0.1,-0.5
692350.3995,9272257.137,-0.6,12:08:38,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:39,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:40,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:41,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:42,0.4,-0.2
692350.3995,9272257.137,-0.6,12:08:43,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:44,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:45,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:46,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:47,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:48,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:49,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:50,0.4,-0.2
692350.3995,9272257.137,-0.6,12:08:51,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:52,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:53,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:54,0.2,-0.4
692350.3995,9272257.137,-0.6,12:08:55,0.4,-0.2
692350.3995,9272257.137,-0.6,12:08:56,0.1,-0.5
692350.3995,9272257.137,-0.6,12:08:57,0.4,-0.2
692350.3995,9272257.137,-0.6,12:08:58,0.3,-0.3
692350.3995,9272257.137,-0.6,12:08:59,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:00,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:01,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:02,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:03,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:04,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:05,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:06,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:07,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:08,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:09,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:10,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:11,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:12,0.1,-0.5
692350.3995,9272257.137,-0.6,12:09:13,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:14,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:15,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:16,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:17,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:18,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:19,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:20,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:21,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:22,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:23,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:24,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:25,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:26,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:27,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:28,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:29,0.1,-0.5
692350.3995,9272257.137,-0.6,12:09:30,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:31,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:32,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:33,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:34,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:35,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:36,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:37,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:38,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:39,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:40,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:41,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:42,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:43,0.3,-0.3
692350.3995,9272257.137,-0.6,12:09:44,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:45,0.1,-0.5
692350.3995,9272257.137,-0.6,12:09:46,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:47,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:48,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:49,0.2,-0.4
692350.3995,9272257.137,-0.6,12:09:50,0.4,-0.2
692350.3995,9272257.137,-0.6,12:09:51,0.3,-0.3
692349.555,9272256.929,-0.6,12:09:52,0.4,-0.2
692349.555,9272256.929,-0.6,12:09:53,0.3,-0.3
692349.555,9272256.929,-0.6,12:09:54,0.4,-0.2
692349.555,9272256.929,-0.6,12:09:55,0.2,-0.4
692349.555,9272256.929,-0.6,12:09:56,0.3,-0.3
692349.555,9272256.929,-0.6,12:09:57,0.3,-0.3
692349.555,9272256.929,-0.6,12:09:58,0.2,-0.4
692349.555,9272256.929,-0.6,12:09:59,0.3,-0.3
692349.555,9272256.929,-0.6,12:10:00,0.1,-0.5
692349.555,9272256.929,-0.6,12:10:01,0.3,-0.3
692349.555,9272256.929,-0.6,12:10:02,0.3,-0.3
692349.9769,9272256.927,-0.6,12:10:03,0.2,-0.4
692349.9769,9272256.927,-0.6,12:10:04,0.4,-0.2
692349.9769,9272256.927,-0.6,12:10:05,0.2,-0.4
692349.9769,9272256.927,-0.6,12:10:06,0.2,-0.4
692349.9769,9272256.927,-0.6,12:10:07,0.4,-0.2
692349.9769,9272256.927,-0.6,12:10:08,0.4,-0.2
692349.9769,9272256.927,-0.6,12:10:09,0.2,-0.4
692349.9769,9272256.927,-0.6,12:10:10,0.3,-0.3
692349.9769,9272256.927,-0.6,12:10:11,0.4,-0.2
692349.9769,9272256.927,-0.6,12:10:12,0.3,-0.3
692349.9769,9272256.927,-0.6,12:10:13,0.2,-0.4
692349.9769,9272256.927,-0.6,12:10:14,0.3,-0.3
692349.9769,9272256.927,-0.6,12:10:15,0.1,-0.5
692349.9769,9272256.927,-0.6,12:10:16,0.3,-0.3
692349.9769,9272256.927,-0.6,12:10:17,0.4,-0.2
692349.9769,9272256.927,-0.6,12:10:18,0.4,-0.2
692349.9769,9272256.927,-0.6,12:10:19,0.2,-0.4
692349.9769,9272256.927,-0.6,12:10:20,0.2,-0.4
692349.9769,9272256.927,-0.6,12:10:21,0.2,-0.4
692349.9769,9272256.927,-0.6,12:10:22,0.4,-0.2
692349.9769,9272256.927,-0.6,12:10:23,0.2,-0.4
692349.9769,9272256.927,-0.6,12:10:24,0.3,-0.3
692349.9769,9272256.927,-0.6,12:10:25,0.2,-0.4
692349.9769,9272256.927,-0.6,12:10:26,0.3,-0.3
692349.9769,9272256.927,-0.6,12:10:27,0.4,-0.2
692349.9769,9272256.927,-0.6,12:10:28,0.2,-0.4
692349.9769,9272256.927,-0.6,12:10:29,0.4,-0.2
692349.9769,9272256.927,-0.6,12:10:30,0.4,-0.2
692350.3988,9272256.926,-0.6,12:10:31,0.3,-0.3
692350.3988,9272256.926,-0.6,12:10:32,0.2,-0.4
692350.3988,9272256.926,-0.6,12:10:33,0.2,-0.4
692350.3988,9272256.926,-0.6,12:10:34,0.4,-0.2
692350.3995,9272257.137,-0.6,12:10:35,0.4,-0.2
692350.8214,9272257.135,-0.6,12:10:36,0.3,-0.3
692350.8214,9272257.135,-0.6,12:10:37,0.2,-0.4
692350.8214,9272257.135,-0.6,12:10:38,0.3,-0.3
692350.822,9272257.293,-0.6,12:10:39,0.2,-0.4
692350.822,9272257.293,-0.6,12:10:40,0.3,-0.3
692350.8227,9272257.504,-0.6,12:10:41,0.2,-0.4
692350.8227,9272257.504,-0.6,12:10:42,0.4,-0.2
692351.2446,9272257.503,-0.6,12:10:43,0.3,-0.3
692351.2446,9272257.503,-0.6,12:10:44,0.2,-0.4
692351.2446,9272257.503,-0.6,12:10:45,0.4,-0.2
692351.2451,9272257.661,-0.6,12:10:46,0.4,-0.2
692351.2451,9272257.661,-0.6,12:10:47,0.3,-0.3
692351.6678,9272257.871,-0.6,12:10:48,0.3,-0.3
692351.6678,9272257.871,-0.6,12:10:49,0.2,-0.4
692352.0902,9272258.027,-0.6,12:10:50,0.2,-0.4
692352.0902,9272258.027,-0.6,12:10:51,0.4,-0.2
692352.5121,9272258.026,-0.6,12:10:52,0.1,-0.5
692352.5121,9272258.026,-0.6,12:10:53,0.4,-0.2
692352.5121,9272258.026,-0.6,12:10:54,0.3,-0.3
692352.5128,9272258.237,-0.6,12:10:55,0.3,-0.3
692352.9347,9272258.235,-0.6,12:10:56,0.2,-0.4
692352.9353,9272258.394,-0.6,12:10:57,0.3,-0.3
692353.3592,9272258.972,-0.6,12:10:58,0.4,-0.2
692353.7836,9272259.709,-0.6,12:10:59,0.4,-0.2
692354.2087,9272260.604,-0.6,12:11:00,0.2,-0.4
692355.055,9272261.339,-0.6,12:11:01,0.4,-0.2
692355.48,9272262.234,-0.6,12:11:02,0.4,-0.2
692355.48,9272262.234,-0.6,12:11:03,0.2,-0.4
692357.1799,9272265.762,-0.6,12:11:04,0.2,-0.4
692358.0275,9272266.866,-0.6,12:11:05,0.3,-0.3
692358.4538,9272268.131,-0.6,12:11:06,0.2,-0.4
692358.8803,9272269.448,-0.6,12:11:07,0.3,-0.3
692359.728,9272270.552,-0.6,12:11:08,0.4,-0.2
692360.1543,9272271.816,-0.6,12:11:09,0.1,-0.5
692360.1576,9272272.765,-0.6,12:11:10,0.2,-0.4
692361.0045,9272273.659,-0.6,12:11:11,0.2,-0.4
692361.4315,9272275.134,-0.6,12:11:12,0.3,-0.3
692361.8554,9272275.713,-0.6,12:11:13,0.2,-0.4
692362.2786,9272276.08,-0.6,12:11:14,0.3,-0.3
692362.7018,9272276.448,-0.6,12:11:15,0.3,-0.3
692362.7023,9272276.606,-0.6,12:11:16,0.4,-0.2
692362.7036,9272276.975,-0.6,12:11:17,0.4,-0.2
692363.1268,9272277.343,-0.6,12:11:18,0.3,-0.3
692363.1275,9272277.554,-0.6,12:11:19,0.2,-0.4
692363.1275,9272277.554,-0.6,12:11:20,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:21,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:22,0.4,-0.2
692363.1288,9272277.923,-0.6,12:11:23,0.3,-0.3
692363.1288,9272277.923,-0.6,12:11:24,0.3,-0.3
692363.1288,9272277.923,-0.6,12:11:25,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:26,0.3,-0.3
692363.1288,9272277.923,-0.6,12:11:27,0.1,-0.5
692363.1288,9272277.923,-0.6,12:11:28,0.4,-0.2
692363.1288,9272277.923,-0.6,12:11:29,0.4,-0.2
692363.1288,9272277.923,-0.6,12:11:30,0.4,-0.2
692363.1288,9272277.923,-0.6,12:11:31,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:32,0.4,-0.2
692363.1288,9272277.923,-0.6,12:11:33,0.3,-0.3
692363.1288,9272277.923,-0.6,12:11:34,0.3,-0.3
692363.1288,9272277.923,-0.6,12:11:35,0.1,-0.5
692363.1288,9272277.923,-0.6,12:11:36,0.1,-0.5
692363.1288,9272277.923,-0.6,12:11:37,0.4,-0.2
692363.1288,9272277.923,-0.6,12:11:38,0.4,-0.2
692363.1288,9272277.923,-0.6,12:11:39,0.3,-0.3
692363.1288,9272277.923,-0.6,12:11:40,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:41,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:42,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:43,0.3,-0.3
692363.1288,9272277.923,-0.6,12:11:44,0.1,-0.5
692363.1288,9272277.923,-0.6,12:11:45,0.4,-0.2
692363.1288,9272277.923,-0.6,12:11:46,0.3,-0.3
692363.1288,9272277.923,-0.6,12:11:47,0.4,-0.2
692363.1288,9272277.923,-0.6,12:11:48,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:49,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:50,0.3,-0.3
692363.1288,9272277.923,-0.6,12:11:51,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:52,0.3,-0.3
692363.1288,9272277.923,-0.6,12:11:53,0.3,-0.3
692363.1288,9272277.923,-0.6,12:11:54,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:55,0.4,-0.2
692363.1288,9272277.923,-0.6,12:11:56,0.2,-0.4
692363.1288,9272277.923,-0.6,12:11:57,0.1,-0.5
692363.1288,9272277.923,-0.6,12:11:58,0.1,-0.5
692363.1288,9272277.923,-0.6,12:11:59,0.2,-0.4
692363.1288,9272277.923,-0.6,12:12:00,0.3,-0.3
692363.1288,9272277.923,-0.6,12:12:01,0.2,-0.4
692363.1288,9272277.923,-0.6,12:12:02,0.2,-0.4
692363.1288,9272277.923,-0.6,12:12:03,0.3,-0.3
692363.1288,9272277.923,-0.6,12:12:04,0.3,-0.3
692363.1288,9272277.923,-0.6,12:12:05,0.2,-0.4
692363.1288,9272277.923,-0.6,12:12:06,0.3,-0.3
692363.1288,9272277.923,-0.6,12:12:07,0.3,-0.3
692363.1288,9272277.923,-0.6,12:12:08,0.4,-0.2
692363.1288,9272277.923,-0.6,12:12:09,0.1,-0.5
692363.1288,9272277.923,-0.6,12:12:10,0.2,-0.4
692363.1288,9272277.923,-0.6,12:12:11,0.2,-0.4
692363.1288,9272277.923,-0.6,12:12:12,0.3,-0.3
692363.1288,9272277.923,-0.6,12:12:13,0.3,-0.3
692363.1288,9272277.923,-0.6,12:12:14,0.3,-0.3
692363.1288,9272277.923,-0.6,12:12:15,0.4,-0.2
692363.1288,9272277.923,-0.6,12:12:16,0.3,-0.3
692363.1288,9272277.923,-0.6,12:12:17,0.3,-0.3
692363.1288,9272277.923,-0.6,12:12:18,0.2,-0.4
692363.1288,9272277.923,-0.6,12:12:19,0.3,-0.3
692363.1288,9272277.923,-0.6,12:12:20,0.1,-0.5
692379.9549,9272263.626,-0.3,12:12:21,0.2,-0.1
692380.3801,9272264.574,-0.6,12:12:22,0.2,-0.4
692379.9595,9272264.944,-0.3,12:12:23,0.3,0.0
692378.2751,9272265.847,-0.5,12:12:24,0.2,-0.3
692378.2751,9272265.847,-0.6,12:12:25,0.4,-0.2
692380.8193,9272269.529,-0.3,12:12:26,0.3,0.0
692380.8213,9272270.109,-0.3,12:12:27,0.3,0.0
692380.3974,9272269.531,-0.6,12:12:28,0.3,-0.3
692380.8175,9272269.002,-0.5,12:12:29,0.2,-0.3
692382.087,9272270.105,-0.6,12:12:30,0.2,-0.4
692382.0888,9272270.632,-0.3,12:12:31,0.4,0.1
692382.0888,9272270.632,-0.4,12:12:32,0.4,0.0
692382.0914,9272271.371,-0.3,12:12:33,0.2,-0.1
692382.0914,9272271.371,-0.6,12:12:34,0.3,-0.3
692382.0998,9272273.796,-0.2,12:12:35,0.2,0.0
692382.1024,9272274.535,-0.3,12:12:36,0.4,0.1
692382.105,9272275.273,-0.3,12:12:37,0.1,-0.2
692382.5287,9272275.799,-0.4,12:12:38,0.3,-0.1
692382.5313,9272276.537,-0.5,12:12:39,0.4,-0.1
692382.9552,9272277.116,-0.2,12:12:40,0.3,0.1
692383.3789,9272277.642,-0.6,12:12:41,0.2,-0.4
692382.9609,9272278.751,-0.5,12:12:42,0.2,-0.3
692382.1191,9272279.334,-0.3,12:12:43,0.2,-0.1
692382.1191,9272279.334,-0.4,12:12:44,0.4,0.0
692382.1191,9272279.334,-0.2,12:12:45,0.3,0.1
692381.2728,9272278.598,-0.4,12:12:46,0.2,-0.2
692381.2715,9272278.229,-0.6,12:12:47,0.4,-0.2
692382.9578,9272277.854,-0.2,12:12:48,0.4,0.2
692382.5333,9272277.117,-0.4,12:12:49,0.3,-0.1
692382.5333,9272277.117,-0.2,12:12:50,0.2,0.0
692383.8003,9272277.482,-0.2,12:12:51,0.2,0.0
692384.2209,9272277.111,-0.6,12:12:52,0.3,-0.3
692384.6433,9272277.268,-0.6,12:12:53,0.1,-0.5
692385.0601,9272275.79,-0.4,12:12:54,0.3,-0.1
692385.0595,9272275.632,-0.5,12:12:55,0.2,-0.3
692384.2132,9272274.897,-0.6,12:12:56,0.4,-0.2
692383.3622,9272272.843,-0.6,12:12:57,0.4,-0.2
692383.3609,9272272.474,-0.5,12:12:58,0.3,-0.2
692383.3609,9272272.474,-0.5,12:12:59,0.3,-0.2
692384.6248,9272271.942,-0.5,12:13:00,0.3,-0.2
692385.0446,9272271.36,-0.5,12:13:01,0.2,-0.3
692385.0428,9272270.833,-0.5,12:13:02,0.3,-0.2
692384.6183,9272270.096,-0.5,12:13:03,0.3,-0.2
692384.6158,9272269.358,-0.5,12:13:04,0.4,-0.1
692384.6138,9272268.778,-0.3,12:13:05,0.3,0.0
692384.6119,9272268.25,-0.3,12:13:06,0.3,0.0
692384.6119,9272268.25,-0.5,12:13:07,0.2,-0.3
692384.1829,9272266.195,-0.2,12:13:08,0.2,0.0
692383.7591,9272265.669,-0.2,12:13:09,0.2,0.0
692384.1797,9272265.299,-0.6,12:13:10,0.4,-0.2
692384.1785,9272264.93,-0.4,12:13:11,0.4,0.0
692384.1764,9272264.349,-0.4,12:13:12,0.4,0.0
692383.752,9272263.613,-0.4,12:13:13,0.4,0.0
692383.7489,9272262.716,-0.4,12:13:14,0.4,0.0
692382.9038,9272262.35,-0.5,12:13:15,0.4,-0.1
692382.9038,9272262.35,-0.3,12:13:16,0.3,0.0
692382.8948,9272259.766,-0.6,12:13:17,0.2,-0.4
692382.4711,9272259.24,-0.3,12:13:18,0.3,0.0
692382.4678,9272258.291,-0.2,12:13:19,0.3,0.1
692382.044,9272257.765,-0.3,12:13:20,0.3,0.0
692382.0402,9272256.657,-0.5,12:13:21,0.3,-0.2
692381.6163,9272256.079,-0.5,12:13:22,0.1,-0.4
692381.6137,9272255.34,-0.6,12:13:23,0.2,-0.4
692381.6111,9272254.602,-0.4,12:13:24,0.2,-0.2
692381.6111,9272254.602,-0.6,12:13:25,0.3,-0.3
692381.6041,9272252.598,-0.4,12:13:26,0.3,-0.1
692381.1784,9272251.492,-0.6,12:13:27,0.2,-0.4
692380.7539,9272250.755,-0.3,12:13:28,0.2,-0.1
692380.3295,9272250.019,-0.5,12:13:29,0.3,-0.2
692380.3269,9272249.28,-0.4,12:13:30,0.3,-0.1
692379.903,9272248.702,-0.2,12:13:31,0.2,0.0
692379.9012,9272248.174,-0.3,12:13:32,0.3,0.0
692379.4772,9272247.596,-0.6,12:13:33,0.3,-0.3
692379.0509,9272246.332,-0.2,12:13:34,0.2,0.0
692379.0489,9272245.751,-0.2,12:13:35,0.2,0.0
692378.6257,9272245.384,-0.6,12:13:36,0.2,-0.4
692379.0458,9272244.855,-0.2,12:13:37,0.2,0.0
692378.6219,9272244.276,-0.4,12:13:38,0.4,0.0
692378.6206,9272243.907,-0.5,12:13:39,0.1,-0.4
692378.6188,9272243.38,-0.4,12:13:40,0.3,-0.1
692378.1949,9272242.801,-0.2,12:13:41,0.4,0.2
692378.1949,9272242.801,-0.5,12:13:42,0.3,-0.2
692377.3448,9272241.011,-0.6,12:13:43,0.2,-0.4
692377.3423,9272240.273,-0.2,12:13:44,0.2,0.0
692376.4959,9272239.537,-0.6,12:13:45,0.3,-0.3
692376.4933,9272238.799,-0.3,12:13:46,0.3,0.0
692376.4908,9272238.061,-0.2,12:13:47,0.2,0.0
692376.0663,9272237.324,-0.6,12:13:48,0.1,-0.5
692376.065,9272236.955,-0.2,12:13:49,0.2,0.0
692376.0624,9272236.217,-0.2,12:13:50,0.4,0.2
692376.0624,9272236.217,-0.6,12:13:51,0.2,-0.4
692375.2148,9272235.112,-0.2,12:13:52,0.3,0.1
692375.2141,9272234.901,-0.6,12:13:53,0.2,-0.4
692376.0573,9272234.74,-0.2,12:13:54,0.2,0.0
692375.6354,9272234.741,-0.5,12:13:55,0.2,-0.3
692376.0579,9272234.898,-0.2,12:13:56,0.4,0.2
692376.4792,9272234.738,-0.3,12:13:57,0.2,-0.1
692376.9004,9272234.526,-0.2,12:13:58,0.3,0.1
692377.323,9272234.736,-0.6,12:13:59,0.4,-0.2
692377.3235,9272234.894,-0.5,12:14:00,0.3,-0.2
692377.7462,9272235.103,-0.6,12:14:01,0.1,-0.5
692378.1686,9272235.26,-0.6,12:14:02,0.2,-0.4
692378.1693,9272235.471,-0.4,12:14:03,0.1,-0.3
692378.5912,9272235.469,-0.5,12:14:04,0.2,-0.3
692378.5912,9272235.469,-0.4,12:14:05,0.2,-0.2
692378.5918,9272235.628,-0.5,12:14:06,0.3,-0.2
692378.5918,9272235.628,-0.6,12:14:07,0.3,-0.3
692378.5918,9272235.628,-0.3,12:14:08,0.2,-0.1
692379.8595,9272236.203,-0.2,12:14:09,0.4,0.2
692379.86,9272236.362,-0.3,12:14:10,0.2,-0.1
692380.2827,9272236.571,-0.3,12:14:11,0.3,0.0
692380.2819,9272236.36,-0.4,12:14:12,0.2,-0.2
692380.2832,9272236.729,-0.2,12:14:13,0.3,0.1
692380.7058,9272236.939,-0.2,12:14:14,0.4,0.2
692380.7071,9272237.308,-0.3,12:14:15,0.4,0.1
692381.5548,9272238.412,-0.3,12:14:16,0.3,0.0
692381.5548,9272238.412,-0.5,12:14:17,0.3,-0.2
692382.4125,9272242.417,-0.2,12:14:18,0.4,0.2
692383.2601,9272243.522,-0.6,12:14:19,0.2,-0.4
692383.2634,9272244.471,-0.6,12:14:20,0.2,-0.4
692383.6879,9272245.208,-0.5,12:14:21,0.2,-0.3
692384.1137,9272246.314,-0.3,12:14:22,0.1,-0.2
692384.5394,9272247.42,-0.6,12:14:23,0.2,-0.4
692384.9644,9272248.315,-0.2,12:14:24,0.1,-0.1
692385.8121,9272249.419,-0.6,12:14:25,0.1,-0.5
692385.8121,9272249.419,-0.4,12:14:26,0.3,-0.1
692386.6674,9272252.739,-0.5,12:14:27,0.4,-0.1
692386.6713,9272253.846,-0.4,12:14:28,0.1,-0.3
692387.0957,9272254.583,-0.3,12:14:29,0.4,0.1
692387.099,9272255.532,-0.2,12:14:30,0.4,0.2
692387.5235,9272256.269,-0.2,12:14:31,0.2,0.0
692387.5261,9272257.007,-0.2,12:14:32,0.4,0.2
692387.9511,9272257.902,-0.4,12:14:33,0.4,0.0
692388.3755,9272258.639,-0.4,12:14:34,0.4,0.0
692388.8033,9272260.325,-0.6,12:14:35,0.3,-0.3
